file,theme,query,source,source_id,title,creator,date,license,source_url,image_url
images/magic/aic_11.jpg,magic,alchemy,Art Institute of Chicago,11,Self-Portrait,"Walter Shirlaw (American, 1838–1909)",1878,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/11,"https://www.artic.edu/iiif/2/7b7a6f39-1cd8-ea2f-9811-18b0e23edac0/full/400,/0/default.jpg"
images/magic/aic_111.jpg,magic,alchemy,Art Institute of Chicago,111,Martin Vanden Bogaert Desjardins,"Gérard Edelinck (French, born Flanders, 1640-1707), after Hyacinthe Rigaud (French, 1659-1743)",n.d.,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/111,"https://www.artic.edu/iiif/2/13bb7117-5115-b409-1dbb-1d9c1d70a5c9/full/400,/0/default.jpg"
images/magic/aic_81940.jpg,magic,witchcraft,Art Institute of Chicago,81940,Scene of Witchcraft and Devil Worship,"Attributed to David Teniers the Younger (Flemish, 1610-1690), or Remigio Cantagalina (Italian, 1582-1656)",n.d.,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/81940,"https://www.artic.edu/iiif/2/b062f952-d0fd-7e31-af40-baa3954a4dcf/full/400,/0/default.jpg"
images/magic/cma_149106.jpg,magic,witchcraft,Cleveland Museum of Art,149106,Scenes of Witchcraft: Day,"Salvator Rosa (Italian, 1615–1673)",c. 1645–1649,CC0 1.0 (Public Domain),https://clevelandart.org/art/1977.37.2,https://openaccess-cdn.clevelandart.org/1977.37.2/1977.37.2_web.jpg
images/magic/cma_149107.jpg,magic,witchcraft,Cleveland Museum of Art,149107,Scenes of Witchcraft: Evening,"Salvator Rosa (Italian, 1615–1673)",c. 1645–49,CC0 1.0 (Public Domain),https://clevelandart.org/art/1977.37.3,https://openaccess-cdn.clevelandart.org/1977.37.3/1977.37.3_web.jpg
images/magic/aic_36676.jpg,magic,tarot,Art Institute of Chicago,36676,Beaker with Tarot Cards,"Anton Kothgasser, Austrian, 1769-1851, Vienna, Austria",c. 1820,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/36676,"https://www.artic.edu/iiif/2/71569a49-71d3-d2ef-9288-98d91d5eef24/full/400,/0/default.jpg"
images/magic/cma_106350.jpg,magic,tarot,Cleveland Museum of Art,106350,Tarocchi,"Master of the E-Series Tarocchi (Italian, active 1460s)",before 1467,CC0 1.0 (Public Domain),https://clevelandart.org/art/1924.432,https://openaccess-cdn.clevelandart.org/1924.432/1924.432_web.jpg
images/magic/cma_103820.jpg,magic,tarot,Cleveland Museum of Art,103820,Portrait of Mademoiselle Marie-Anne Adelaide Le Normand,"François Dumont (French, 1751–1831)",c. 1793,CC0 1.0 (Public Domain),https://clevelandart.org/art/1921.911,https://openaccess-cdn.clevelandart.org/1921.911/1921.911_web.jpg
images/magic/aic_133197.jpg,magic,astrology,Art Institute of Chicago,133197,Astrology,"Etienne Delaune, French, c. 1519-1583",n.d.,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/133197,"https://www.artic.edu/iiif/2/ce018062-f861-d5f0-46d2-93654a25dd8a/full/400,/0/default.jpg"
images/magic/aic_14243.jpg,magic,astrology,Art Institute of Chicago,14243,"The Astrologer and the Young Soldier, from Capricci","Giovanni Battista Tiepolo, Italian, 1696–1770",1740/50,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/14243,"https://www.artic.edu/iiif/2/432744d1-4ed1-f282-dfad-2f7f6b5b3d53/full/400,/0/default.jpg"
images/magic/cma_106372.jpg,magic,astrology,Cleveland Museum of Art,106372,"Astrology (from the Tarocchi, series C:  Liberal Arts, #29)","Master of the E-Series Tarocchi (Italian, active 1460s)",before 1467,CC0 1.0 (Public Domain),https://clevelandart.org/art/1924.432.29,https://openaccess-cdn.clevelandart.org/1924.432.29/1924.432.29_web.jpg
images/magic/cma_123985.jpg,magic,astrology,Cleveland Museum of Art,123985,The Wade Cup with Animated Script,,1200–1221,CC0 1.0 (Public Domain),https://clevelandart.org/art/1944.485,https://openaccess-cdn.clevelandart.org/1944.485/1944.485_web.jpg
images/magic/aic_71588.jpg,magic,talisman,Art Institute of Chicago,71588,Talisman,Republic of Türkiye,"Ottoman dynasty (1299–1923), 1822",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/71588,"https://www.artic.edu/iiif/2/6fcc89c5-2982-dc63-ca84-6d68b6f0fd60/full/400,/0/default.jpg"
images/magic/aic_154057.jpg,magic,talisman,Art Institute of Chicago,154057,"Zhenwu with the Eight Trigrams, the Northern Dipper, and Talismans","Artist unknown, Chinese","Qing dynasty (1644–1911), 17th or early 18th century",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/154057,"https://www.artic.edu/iiif/2/2c9b33e1-fe7f-e84b-d459-6c8b5270a146/full/400,/0/default.jpg"
images/magic/cma_137832.jpg,magic,talisman,Cleveland Museum of Art,137832,"The king places the talisman on his sleeping wife, from a Tuti-nama (Tales of a Parrot): Fiftieth Night",,c. 1560,CC0 1.0 (Public Domain),https://clevelandart.org/art/1962.279.323.a,https://openaccess-cdn.clevelandart.org/1962.279.323.a/1962.279.323.a_web.jpg
images/magic/cma_119458.jpg,magic,talisman,Cleveland Museum of Art,119458,Dovizia (Plenty),"Giovanni della Robbia (Italian, 1469–1529/30)",c. 1520–29,CC0 1.0 (Public Domain),https://clevelandart.org/art/1940.343,https://openaccess-cdn.clevelandart.org/1940.343/1940.343_web.jpg
images/magic/aic_632.jpg,magic,amulet,Art Institute of Chicago,632,Scarab Amulet,Egyptian,"Late Period, Dynasty 26 (664-525 BCE)",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/632,"https://www.artic.edu/iiif/2/598f3e0c-331d-96c5-f2e9-202f924a05f6/full/400,/0/default.jpg"
images/magic/aic_635.jpg,magic,amulet,Art Institute of Chicago,635,Amulet of the Goddess Nephthys,Egyptian,"Third Intermediate Period, Dynasty 21–25 (1070–656 BCE)",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/635,"https://www.artic.edu/iiif/2/6863505a-5e11-7f23-e0c3-512a7f9744ed/full/400,/0/default.jpg"
images/magic/cma_149884.jpg,magic,amulet,Cleveland Museum of Art,149884,Frog Amulet,,c. 1380–1330 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1980.123,https://openaccess-cdn.clevelandart.org/1980.123/1980.123_web.jpg
images/magic/cma_147518.jpg,magic,amulet,Cleveland Museum of Art,147518,Amulet of Bastet,,c. 1069–715 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1973.29,https://openaccess-cdn.clevelandart.org/1973.29/1973.29_web.jpg
images/magic/aic_13853.jpg,magic,divination,Art Institute of Chicago,13853,"Karttikeya, Commander of the Divine Army, Seated on a Peacock","India, Andhra Pradesh, Madanapalle","Ganga Period, about 12th century",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/13853,"https://www.artic.edu/iiif/2/bc2824ae-b75f-e76f-23f9-0e7e7f8f628e/full/400,/0/default.jpg"
images/magic/aic_155958.jpg,magic,divination,Art Institute of Chicago,155958,Tapper (Iroke Ifa),"Yoruba, Owo region, Nigeria, Coastal West Africa",17th or 18th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/155958,"https://www.artic.edu/iiif/2/1c68e963-f627-4e14-6bec-64b7d53fa3a8/full/400,/0/default.jpg"
images/magic/cma_168753.jpg,magic,divination,Cleveland Museum of Art,168753,Divination Implement,,late 1800s–early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/2010.455,https://openaccess-cdn.clevelandart.org/2010.455/2010.455_web.jpg
images/magic/cma_157338.jpg,magic,divination,Cleveland Museum of Art,157338,Ifá divination vessel (àgéré Ifá),,mid- late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1994.200,https://openaccess-cdn.clevelandart.org/1994.200/1994.200_web.jpg
images/magic/aic_42653.jpg,magic,zodiac,Art Institute of Chicago,42653,Zodiac Surimono,"Indai, Japanese, active 19th century",1866,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/42653,"https://www.artic.edu/iiif/2/d429f90b-455b-a5b1-b7d3-99e6e7a02dc5/full/400,/0/default.jpg"
images/magic/aic_106550.jpg,magic,zodiac,Art Institute of Chicago,106550,Celestial Map of the Northern Sky with the Twelve Zodiac Signs,"Albrecht Dürer, German, 1471-1528",1515,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/106550,"https://www.artic.edu/iiif/2/8d78cb88-9377-3e24-c62c-9bcc16ac3920/full/400,/0/default.jpg"
images/magic/cma_147058.jpg,magic,zodiac,Cleveland Museum of Art,147058,Mortuary Figure of the Zodiac Sign: Ox (Taurus),,500s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1972.76.2,https://openaccess-cdn.clevelandart.org/1972.76.2/1972.76.2_web.jpg
images/magic/cma_147060.jpg,magic,zodiac,Cleveland Museum of Art,147060,Mortuary Figure of the Zodiac Sign: Hare (Cancer),,500s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1972.76.4,https://openaccess-cdn.clevelandart.org/1972.76.4/1972.76.4_web.jpg
images/magic/cma_149104.jpg,magic,sorcery,Cleveland Museum of Art,149104,Scenes of Witchcraft,"Salvator Rosa (Italian, 1615–1673)",c. 1645–1649,CC0 1.0 (Public Domain),https://clevelandart.org/art/1977.37,https://openaccess-cdn.clevelandart.org/1977.37/1977.37_web.jpg
images/magic/cma_146937.jpg,magic,sorcery,Cleveland Museum of Art,146937,Helmet Mask,,early to mid-1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1972.336,https://openaccess-cdn.clevelandart.org/1972.336/1972.336_web.jpg
images/magic/aic_7605.jpg,magic,demon,Art Institute of Chicago,7605,Shoki the Demon Queller,"Katsukawa Shun'ei, Japanese, 1762-1819",c. 1793,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/7605,"https://www.artic.edu/iiif/2/abb25fcf-e1e8-c14b-7ca3-5e7eff0b1e4d/full/400,/0/default.jpg"
images/magic/aic_35367.jpg,magic,demon,Art Institute of Chicago,35367,Armored Guardian King (Tianwang) Trampling Demon,China,"Tang dynasty (618–907 A.D.), first half of 8th century",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/35367,"https://www.artic.edu/iiif/2/95f98220-c9ef-3b7d-0299-e93f03c54c61/full/400,/0/default.jpg"
images/magic/cma_150996.jpg,magic,demon,Cleveland Museum of Art,150996,Durga Destroying the Buffalo Demon,,800s–900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1982.45,https://openaccess-cdn.clevelandart.org/1982.45/1982.45_web.jpg
images/magic/cma_159500.jpg,magic,demon,Cleveland Museum of Art,159500,Durga as the Slayer of the Buffalo Demon,,900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1996.27,https://openaccess-cdn.clevelandart.org/1996.27/1996.27_web.jpg
images/magic/aic_616.jpg,magic,ritual,Art Institute of Chicago,616,Pyxis (Container for Personal Objects),Greek; Athens,430-420 BCE,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/616,"https://www.artic.edu/iiif/2/aeb6ae53-78e6-b76d-1993-dd108da55710/full/400,/0/default.jpg"
images/magic/aic_206785.jpg,magic,ritual,Art Institute of Chicago,206785,Statuette of a Striding Figure,Mesopotamian or Iranian,3000-2800 BCE,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/206785,"https://www.artic.edu/iiif/2/cb29f9b8-2955-9c1e-fd52-ccfca730942b/full/400,/0/default.jpg"
images/magic/cma_160211.jpg,magic,ritual,Cleveland Museum of Art,160211,Buddhist Ritual Bell,,1300s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1998.123,https://openaccess-cdn.clevelandart.org/1998.123/1998.123_web.jpg
images/magic/cma_149446.jpg,magic,ritual,Cleveland Museum of Art,149446,Ritual Axe,,c. 1407–1410,CC0 1.0 (Public Domain),https://clevelandart.org/art/1978.9.1,https://openaccess-cdn.clevelandart.org/1978.9.1/1978.9.1_web.jpg
images/magic/cma_137911.jpg,magic,astrologer,Cleveland Museum of Art,137911,"The astrologer predicts a calamity for the newly born prince in his thirteenth year, but one which he would be able to overcome, from a Tuti-nama (Tales of a Parrot): Eighth Night","Banavari 1 (Indian, active 1550s-1590s)",c. 1560,CC0 1.0 (Public Domain),https://clevelandart.org/art/1962.279.52.b,https://openaccess-cdn.clevelandart.org/1962.279.52.b/1962.279.52.b_web.jpg
images/magic/cma_115987.jpg,magic,astrologer,Cleveland Museum of Art,115987,"Bhima’s consultation with the astrologer, from a Nala-Damayanti",,c. 1790–1800,CC0 1.0 (Public Domain),https://clevelandart.org/art/1936.684,https://openaccess-cdn.clevelandart.org/1936.684/1936.684_web.jpg
images/magic/cma_123405.jpg,magic,occult,Cleveland Museum of Art,123405,The Witch (Night Piece),"Jan van de Velde II (Dutch, c. 1593–1641)",1626,CC0 1.0 (Public Domain),https://clevelandart.org/art/1943.635,https://openaccess-cdn.clevelandart.org/1943.635/1943.635_web.jpg
images/magic/aic_13694.jpg,magic,magic,Art Institute of Chicago,13694,Necklace with a Compartment for Magical Texts,Turkey or Egypt,"Ottoman dynasty (1299–1923), 18th/19th century",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/13694,"https://www.artic.edu/iiif/2/43535b7c-a43b-ce52-497f-484a0d2aa251/full/400,/0/default.jpg"
images/magic/aic_16485.jpg,magic,magic,Art Institute of Chicago,16485,Rinaldo and Armida in Her Garden,"Giovanni Battista Tiepolo (Italian, 1696–1770)",c. 1742–45,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/16485,"https://www.artic.edu/iiif/2/1623c4af-9ac2-fd80-9e73-05f7d402c6bd/full/400,/0/default.jpg"
images/magic/cma_111479.jpg,magic,spell,Cleveland Museum of Art,111479,The Miracles of Saint James the Greater,"Noël Nicolas Coypel (French, 1690–1734)",1726,CC0 1.0 (Public Domain),https://clevelandart.org/art/1929.96,https://openaccess-cdn.clevelandart.org/1929.96/1929.96_web.jpg
images/magic/cma_110059.jpg,magic,spell,Cleveland Museum of Art,110059,Red-Figure Lekythos (Oil Vessel): Warrior Cutting Hair,"Oionokles Painter (Greek, Attic, active c. 480–460 BCE)",c. 480–470 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1928.660,https://openaccess-cdn.clevelandart.org/1928.660/1928.660_web.jpg
images/labor/aic_95600.jpg,labor,labor,Art Institute of Chicago,95600,"Adam and Eve at Work, from The Story of Adam and Eve","Heinrich Aldegrever, German, 1502-c. 1560",1540,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/95600,"https://www.artic.edu/iiif/2/36d7acfe-342d-92d2-4dd3-63da070fb0c3/full/400,/0/default.jpg"
images/labor/aic_154238.jpg,labor,labor,Art Institute of Chicago,154238,Machinist's Apprentice,"Emma Stebbins (American, 1815–1882)",c. 1859,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/154238,"https://www.artic.edu/iiif/2/9a50bfb5-f590-e734-901c-627991598172/full/400,/0/default.jpg"
images/labor/aic_154237.jpg,labor,labor,Art Institute of Chicago,154237,Machinist,"Emma Stebbins (American, 1815–1882)",c. 1859,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/154237,"https://www.artic.edu/iiif/2/d892d2dd-8497-27d1-23d1-64e8702ee58b/full/400,/0/default.jpg"
images/labor/aic_94841.jpg,labor,labor,Art Institute of Chicago,94841,The Song of the Lark,"Jules Breton (French, 1827–1906)",1884,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/94841,"https://www.artic.edu/iiif/2/48b2de88-ba73-8e19-f448-d1cef4a1c847/full/400,/0/default.jpg"
images/labor/aic_874.jpg,labor,labor,Art Institute of Chicago,874,Landscape,"Jean Charles Cazin (French, 1841–1901)",c. 1895,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/874,"https://www.artic.edu/iiif/2/3a34f988-f779-2e96-1786-8945b6b9c87d/full/400,/0/default.jpg"
images/labor/aic_14796.jpg,labor,labor,Art Institute of Chicago,14796,Workmen at Carrara,"John Singer Sargent, American, 1856-1925",1911,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/14796,"https://www.artic.edu/iiif/2/f471b95a-2677-d98b-c449-bca661ab965e/full/400,/0/default.jpg"
images/labor/aic_93433.jpg,labor,labor,Art Institute of Chicago,93433,For to Be a Farmer's Boy,"Winslow Homer, American, 1836-1910",1887,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/93433,"https://www.artic.edu/iiif/2/0010bff3-4f51-8e35-46ee-0c46184354f6/full/400,/0/default.jpg"
images/labor/aic_23355.jpg,labor,labor,Art Institute of Chicago,23355,Child Labor on the Farm,"Lewis Wickes Hine, American, 1874–1940",1930,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/23355,"https://www.artic.edu/iiif/2/6e2b0556-8f5a-e48b-c9b7-829b056353f0/full/400,/0/default.jpg"
images/labor/aic_20488.jpg,labor,labor,Art Institute of Chicago,20488,The Labors of Hercules: Hercules on the Pyre,"Gabriel Salmon, French, active 1504-1542",c. 1528,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/20488,"https://www.artic.edu/iiif/2/0238d123-c288-02c1-935e-efdb71f6f126/full/400,/0/default.jpg"
images/labor/aic_21037.jpg,labor,labor,Art Institute of Chicago,21037,Candlestick (Sham'dan) with Scenes of Monthly Labors,"Turkey, Eastern Turkey",13th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/21037,"https://www.artic.edu/iiif/2/620003f7-c4eb-2056-abbd-e15da1a633c8/full/400,/0/default.jpg"
images/labor/aic_77453.jpg,labor,labor,Art Institute of Chicago,77453,"Hercules and the Nemean Lion, from The Labors of Hercules","Sebald Beham, German, 1500-1550",1548,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/77453,"https://www.artic.edu/iiif/2/aaa0a603-8e39-959d-5ac3-bd391b4bd721/full/400,/0/default.jpg"
images/labor/aic_88977.jpg,labor,labor,Art Institute of Chicago,88977,"Evening Snow on a Floss Shaper (Nurioke no bosetsu), from the series ""Eight Views of the Parlor (Zashiki hakkei)""","Suzuki Harunobu 鈴木 春信 , Japanese, 1725 (?)-1770",c. 1766,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/88977,"https://www.artic.edu/iiif/2/a0e5d854-4a44-91ba-6c08-791bf50c87ad/full/400,/0/default.jpg"
images/labor/cma_156896.jpg,labor,labor,Cleveland Museum of Art,156896,Italo-Geometric Bird Askos (Oil Vessel): Hunter (Herakles?) and Stag,Bisenzio Class,c. 700 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1993.1,https://openaccess-cdn.clevelandart.org/1993.1/1993.1_web.jpg
images/labor/cma_104876.jpg,labor,labor,Cleveland Museum of Art,104876,The Labors of Hercules,"Hans Sebald Beham (German, 1500–1550)",1542,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120,https://openaccess-cdn.clevelandart.org/1923.120/1923.120_web.jpg
images/labor/cma_104877.jpg,labor,labor,Cleveland Museum of Art,104877,The Labors of Hercules: Hercules Defeating the Centaurs,"Hans Sebald Beham (German, 1500–1550)",1542,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.1,https://openaccess-cdn.clevelandart.org/1923.120.1/1923.120.1_web.jpg
images/labor/cma_104881.jpg,labor,labor,Cleveland Museum of Art,104881,The Labors of Hercules: Hercules and Nessus,"Hans Sebald Beham (German, 1500–1550)",1542,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.2,https://openaccess-cdn.clevelandart.org/1923.120.2/1923.120.2_web.jpg
images/labor/cma_104878.jpg,labor,labor,Cleveland Museum of Art,104878,The Labors of Hercules: Hercules Crushing Antaeus,"Hans Sebald Beham (German, 1500–1550)",1545,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.10,https://openaccess-cdn.clevelandart.org/1923.120.10/1923.120.10_web.jpg
images/labor/cma_104880.jpg,labor,labor,Cleveland Museum of Art,104880,The Labors of Hercules: Hercules on his Pyre,"Hans Sebald Beham (German, 1500–1550)",1548,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.12,https://openaccess-cdn.clevelandart.org/1923.120.12/1923.120.12_web.jpg
images/labor/cma_104882.jpg,labor,labor,Cleveland Museum of Art,104882,The Labors of Hercules: Hercules Abducting Iole,"Hans Sebald Beham (German, 1500–1550)",1544,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.3,https://openaccess-cdn.clevelandart.org/1923.120.3/1923.120.3_web.jpg
images/labor/cma_104885.jpg,labor,labor,Cleveland Museum of Art,104885,The Labors of Hercules: Hercules Conquering Troy,"Hans Sebald Beham (German, 1500–1550)",1545,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.6,https://openaccess-cdn.clevelandart.org/1923.120.6/1923.120.6_web.jpg
images/labor/cma_104887.jpg,labor,labor,Cleveland Museum of Art,104887,The Labors of Hercules: Hercules and the Columns of Gades,"Hans Sebald Beham (German, 1500–1550)",1545,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.8,https://openaccess-cdn.clevelandart.org/1923.120.8/1923.120.8_web.jpg
images/labor/cma_169757.jpg,labor,labor,Cleveland Museum of Art,169757,Leaf from a Psalter and Prayerbook: Calendar Page with Labors (recto),,c. 1524,CC0 1.0 (Public Domain),https://clevelandart.org/art/2011.67.a,https://openaccess-cdn.clevelandart.org/2011.67.a/2011.67.a_web.jpg
images/labor/cma_104888.jpg,labor,labor,Cleveland Museum of Art,104888,The Labors of Hercules: Hercules Killing the Giant Cacus,"Hans Sebald Beham (German, 1500–1550)",1545,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.9,https://openaccess-cdn.clevelandart.org/1923.120.9/1923.120.9_web.jpg
images/labor/cma_104879.jpg,labor,labor,Cleveland Museum of Art,104879,The Labors of Hercules: Hercules Strangling the Nemean Lion,"Hans Sebald Beham (German, 1500–1550)",1548,CC0 1.0 (Public Domain),https://clevelandart.org/art/1923.120.11,https://openaccess-cdn.clevelandart.org/1923.120.11/1923.120.11_web.jpg
images/labor/aic_110761.jpg,labor,worker,Art Institute of Chicago,110761,Venetian Glass Workers,"John Singer Sargent (American, 1856–1925)",1880–82,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/110761,"https://www.artic.edu/iiif/2/8cdc812d-5db0-63a1-8579-eb64fc6884ca/full/400,/0/default.jpg"
images/labor/aic_11337.jpg,labor,worker,Art Institute of Chicago,11337,Slovak Steel Worker in the Pittsburgh Region Relaxes after Supper,"Lewis Wickes Hine, American, 1874–1940",1909,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/11337,"https://www.artic.edu/iiif/2/dac3065c-0129-d623-952e-e6353d789ea9/full/400,/0/default.jpg"
images/labor/aic_124660.jpg,labor,worker,Art Institute of Chicago,124660,The Tapestry Worker,"Jacques Fabien Gautier D'Agoty (French, 1710-1781), after Jean Siméon Chardin (French, 1699-1779)",1743,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/124660,"https://www.artic.edu/iiif/2/0670247c-9eaf-1ecf-c8fd-68c00505136b/full/400,/0/default.jpg"
images/labor/aic_96540.jpg,labor,worker,Art Institute of Chicago,96540,Capital with Bull and Worker,Italian,1100–1200,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/96540,"https://www.artic.edu/iiif/2/c52dab95-e6a5-e1f2-f4f0-82eb35162afe/full/400,/0/default.jpg"
images/labor/aic_105461.jpg,labor,worker,Art Institute of Chicago,105461,"Workers' Daughters on the Outer Boulevard (Illustration for Émile Zola's ""L'Assommoir"")","Pierre Auguste Renoir, French, 1841-1919",1877/78,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/105461,"https://www.artic.edu/iiif/2/ae1f7f7f-c9b7-04d5-8897-8d42cef8bf7f/full/400,/0/default.jpg"
images/labor/aic_23334.jpg,labor,worker,Art Institute of Chicago,23334,A View Of Workers In Ewen Breaker Of Pennsylvania Coal Company,"Lewis Wickes Hine, American, 1874–1940",1911,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/23334,"https://www.artic.edu/iiif/2/c23c17ef-e6ce-bc6e-2fd4-9390422419cb/full/400,/0/default.jpg"
images/labor/aic_212129.jpg,labor,worker,Art Institute of Chicago,212129,Hosiery Worker,"Lewis Wickes Hine, American, 1874–1940",1937,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/212129,"https://www.artic.edu/iiif/2/7042bba4-ab96-06e8-3470-10857ea9a501/full/400,/0/default.jpg"
images/labor/aic_96831.jpg,labor,worker,Art Institute of Chicago,96831,"Industrial Hazard, Steel Worker","Lewis Wickes Hine, American, 1874–1940",c. 1915,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/96831,"https://www.artic.edu/iiif/2/d06cc5e8-9118-e532-79d3-e0663e2ed95f/full/400,/0/default.jpg"
images/labor/aic_59168.jpg,labor,worker,Art Institute of Chicago,59168,Factory Workers,"Lewis Wickes Hine, American, 1874–1940",c. 1910,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/59168,"https://www.artic.edu/iiif/2/040e9b4b-c8e4-24c5-9f1f-fbbb86029ffd/full/400,/0/default.jpg"
images/labor/aic_51704.jpg,labor,worker,Art Institute of Chicago,51704,Honest Worker,"Théophile-Alexandre Steinlen, French, born Switzerland, 1859-1923",February 1899,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/51704,"https://www.artic.edu/iiif/2/ae871b25-1932-d0d1-b80d-910ce262f4d2/full/400,/0/default.jpg"
images/labor/aic_212127.jpg,labor,worker,Art Institute of Chicago,212127,Derrick Worker on the Empire State Building,"Lewis Wickes Hine, American, 1874–1940",1930,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/212127,"https://www.artic.edu/iiif/2/d1da2ead-b94c-5c44-fa5e-b6c3ae241bcb/full/400,/0/default.jpg"
images/labor/aic_7803.jpg,labor,worker,Art Institute of Chicago,7803,"Worker and Bourgeois, from Les Parisiens En 1848","Honoré Victorin Daumier, French, 1808-1879",1848,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/7803,"https://www.artic.edu/iiif/2/d0b65a03-ed61-c06f-cda4-c39e1244c95f/full/400,/0/default.jpg"
images/labor/cma_157643.jpg,labor,worker,Cleveland Museum of Art,157643,Young Woman (possibly a Sex Worker) with a Man (recto); Young Woman Wringing Her Hands over a Man's Naked Body (verso),"Francisco de Goya (Spanish, 1746–1828)",1796–97,CC0 1.0 (Public Domain),https://clevelandart.org/art/1995.15,https://openaccess-cdn.clevelandart.org/1995.15/1995.15_web.jpg
images/labor/cma_129221.jpg,labor,worker,Cleveland Museum of Art,129221,The Laundress,"Henri de Toulouse-Lautrec (French, 1864–1901)",1888,CC0 1.0 (Public Domain),https://clevelandart.org/art/1952.113,https://openaccess-cdn.clevelandart.org/1952.113/1952.113_web.jpg
images/labor/cma_439445.jpg,labor,worker,Cleveland Museum of Art,439445,"Hunting Party with Badger, Loire Valley, France",,c. 1850,CC0 1.0 (Public Domain),https://clevelandart.org/art/2021.52,https://openaccess-cdn.clevelandart.org/2021.52/2021.52_web.jpg
images/labor/cma_113310.jpg,labor,worker,Cleveland Museum of Art,113310,Working Woman with Blue Shawl,"Käthe Kollwitz (German, 1867–1945)",1903,CC0 1.0 (Public Domain),https://clevelandart.org/art/1932.320,https://openaccess-cdn.clevelandart.org/1932.320/1932.320_web.jpg
images/labor/cma_168345.jpg,labor,worker,Cleveland Museum of Art,168345,Sleeping Field Worker,"Dominque Louis Papety (French, 1815–1849)",1842,CC0 1.0 (Public Domain),https://clevelandart.org/art/2010.173,https://openaccess-cdn.clevelandart.org/2010.173/2010.173_web.jpg
images/labor/cma_101390.jpg,labor,worker,Cleveland Museum of Art,101390,Domestic Shrine,,c. 1479–1425 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1920.2002,https://openaccess-cdn.clevelandart.org/1920.2002/1920.2002_web.jpg
